experiment_id,video_id,model_name,technique_name,rag_enabled,pred_name_original,pred_name_en,is_hallucinated
34,DGw2dWCzWyw,Llama 3.2 3B Instruct,zero-shot,false,\u67d2\u5929,Milk,1
34,DGw2dWCzWyw,Llama 3.2 3B Instruct,zero-shot,false,\u8f88\u5c3a,Ice Cream (Vanilla),1
35,DGuVfoxTYDz,Llama 3.2 3B Instruct,zero-shot,false,kurma,kurma,0
35,DGuVfoxTYDz,Llama 3.2 3B Instruct,zero-shot,false,susu full cream,susu full cream,0
36,CzTIQqfL2xY,Llama 3.2 3B Instruct,zero-shot,false,makaroni,macaroni,0
36,CzTIQqfL2xY,Llama 3.2 3B Instruct,zero-shot,false,cili kering,dried chili,0
36,CzTIQqfL2xY,Llama 3.2 3B Instruct,zero-shot,false,halia,garlic,0
36,CzTIQqfL2xY,Llama 3.2 3B Instruct,zero-shot,false,halia,garlic,0
36,CzTIQqfL2xY,Llama 3.2 3B Instruct,zero-shot,false,bawang putih,shallot,0
36,CzTIQqfL2xY,Llama 3.2 3B Instruct,zero-shot,false,tomato puri,tomato sauce,0
36,CzTIQqfL2xY,Llama 3.2 3B Instruct,zero-shot,false,tomato puri,tomato sauce,0
36,CzTIQqfL2xY,Llama 3.2 3B Instruct,zero-shot,false,daging cincang,ground meat,0
36,CzTIQqfL2xY,Llama 3.2 3B Instruct,zero-shot,false,lada hitam,black pepper,1
36,CzTIQqfL2xY,Llama 3.2 3B Instruct,zero-shot,false,sos tomato,tomato sauce,0
36,CzTIQqfL2xY,Llama 3.2 3B Instruct,zero-shot,false,carrot,carrot,0
36,CzTIQqfL2xY,Llama 3.2 3B Instruct,zero-shot,false,celery,celery,0
36,CzTIQqfL2xY,Llama 3.2 3B Instruct,zero-shot,false,bawang holland,onion,0
36,CzTIQqfL2xY,Llama 3.2 3B Instruct,zero-shot,false,cendawan butang,button mushroom,0
37,CvyhUe2OHtM,Llama 3.2 3B Instruct,zero-shot,false,butter,butter,0
37,CvyhUe2OHtM,Llama 3.2 3B Instruct,zero-shot,false,bawang holland,green onion,0
37,CvyhUe2OHtM,Llama 3.2 3B Instruct,zero-shot,false,cendawan,mushroom,0
37,CvyhUe2OHtM,Llama 3.2 3B Instruct,zero-shot,false,garlic powder,garlic powder,0
37,CvyhUe2OHtM,Llama 3.2 3B Instruct,zero-shot,false,lada putih,white pepper,0
37,CvyhUe2OHtM,Llama 3.2 3B Instruct,zero-shot,false,garam,salt,0
37,CvyhUe2OHtM,Llama 3.2 3B Instruct,zero-shot,false,tomato,tomato,1
37,CvyhUe2OHtM,Llama 3.2 3B Instruct,zero-shot,false,daun bawang,parsley,1
37,CvyhUe2OHtM,Llama 3.2 3B Instruct,zero-shot,false,telur,egg,0
37,CvyhUe2OHtM,Llama 3.2 3B Instruct,zero-shot,false,wrap,tortilla wrap,0
37,CvyhUe2OHtM,Llama 3.2 3B Instruct,zero-shot,false,mayonise,mayonnaise,0
38,CveBqfspTjD,Llama 3.2 3B Instruct,zero-shot,false,王尺,Rice,1
38,CveBqfspTjD,Llama 3.2 3B Instruct,zero-shot,false,王尺,Rice,1
38,CveBqfspTjD,Llama 3.2 3B Instruct,zero-shot,false,龃都,Egg,1
38,CveBqfspTjD,Llama 3.2 3B Instruct,zero-shot,false,新问辳,Bawang Merah,1
38,CveBqfspTjD,Llama 3.2 3B Instruct,zero-shot,false,新问辳,Bawang Putih,1
38,CveBqfspTjD,Llama 3.2 3B Instruct,zero-shot,false,资任天,Kicap Cair,1
38,CveBqfspTjD,Llama 3.2 3B Instruct,zero-shot,false,资任天,Kicap Cair,1
38,CveBqfspTjD,Llama 3.2 3B Instruct,zero-shot,false,资任天,Sos Tiram,1
38,CveBqfspTjD,Llama 3.2 3B Instruct,zero-shot,false,资任天,Sos Tiram,1
38,CveBqfspTjD,Llama 3.2 3B Instruct,zero-shot,false,町资,Biji Ulas (Ginger),1
38,CveBqfspTjD,Llama 3.2 3B Instruct,zero-shot,false,町资,Biji Ulas (Ginger),1
38,CveBqfspTjD,Llama 3.2 3B Instruct,zero-shot,false,旔迆,Biji Ulas (Onion),1
38,CveBqfspTjD,Llama 3.2 3B Instruct,zero-shot,false,旔迆,Biji Ulas (Onion),1
38,CveBqfspTjD,Llama 3.2 3B Instruct,zero-shot,false,庌务,Biji Ulas (Salt),1
38,CveBqfspTjD,Llama 3.2 3B Instruct,zero-shot,false,庌务,Biji Ulas (Salt),1
38,CveBqfspTjD,Llama 3.2 3B Instruct,zero-shot,false,方取,Biji Ulas (Black Pepper),1
38,CveBqfspTjD,Llama 3.2 3B Instruct,zero-shot,false,方取,Biji Ulas (Black Pepper),1
39,Ct0jllVrFj4,Llama 3.2 3B Instruct,zero-shot,false,கி ற் ண௉,Fresh serai leaves,1
39,Ct0jllVrFj4,Llama 3.2 3B Instruct,zero-shot,false,கி பெ,Fresh galangal,1
39,Ct0jllVrFj4,Llama 3.2 3B Instruct,zero-shot,false,பெ கி,Fresh lemongrass,1
39,Ct0jllVrFj4,Llama 3.2 3B Instruct,zero-shot,false,ி பெ,Pineapple flesh,1
39,Ct0jllVrFj4,Llama 3.2 3B Instruct,zero-shot,false,கி ௃ ப்,Bawang putih (garlic),1
39,Ct0jllVrFj4,Llama 3.2 3B Instruct,zero-shot,false,கி ௃ ப் ற௉,Bawang merah (shallots),1
39,Ct0jllVrFj4,Llama 3.2 3B Instruct,zero-shot,false,஡ி ஸெ,Chili peppers,1
39,Ct0jllVrFj4,Llama 3.2 3B Instruct,zero-shot,false,தி கி,Tulang ayam (chicken bone),1
39,Ct0jllVrFj4,Llama 3.2 3B Instruct,zero-shot,false,தி கி பெ,Chicken breast or thigh,1
39,Ct0jllVrFj4,Llama 3.2 3B Instruct,zero-shot,false,கி ௃ ப் தி,Potatoes,1
39,Ct0jllVrFj4,Llama 3.2 3B Instruct,zero-shot,false,தி கி,Asam jawa (sour plums),1
39,Ct0jllVrFj4,Llama 3.2 3B Instruct,zero-shot,false,கி ௃,Santan pekat (coconut milk),1
39,Ct0jllVrFj4,Llama 3.2 3B Instruct,zero-shot,false,கி ௃ ப்,Sugar,0
39,Ct0jllVrFj4,Llama 3.2 3B Instruct,zero-shot,false,கி ௃ ப் தி,Salt,0
39,Ct0jllVrFj4,Llama 3.2 3B Instruct,zero-shot,false,தி கி,Gula merah (jaggery),1
39,Ct0jllVrFj4,Llama 3.2 3B Instruct,zero-shot,false,தி கி,Black pepper,1
40,CrGk9SDpNHM,Llama 3.2 3B Instruct,zero-shot,false,\u752f\u897f\u53c4,Ikan Tenggiri,1
40,CrGk9SDpNHM,Llama 3.2 3B Instruct,zero-shot,false,\uc1a2\uc5c\u306d,Cili Kering,1
40,CrGk9SDpNHM,Llama 3.2 3B Instruct,zero-shot,false,\u9ed1\u306f,Bawang Merah,1
40,CrGk9SDpNHM,Llama 3.2 3B Instruct,zero-shot,false,\u97f3\u4e01,Bawang Putih,1
40,CrGk9SDpNHM,Llama 3.2 3B Instruct,zero-shot,false,\u7d4a\u5929,Halia,1
40,CrGk9SDpNHM,Llama 3.2 3B Instruct,zero-shot,false,\u7dd3\u5341,Kunyit Hidup,1
40,CrGk9SDpNHM,Llama 3.2 3B Instruct,zero-shot,false,\u630c\u4e0d,Daun Kesum,1
40,CrGk9SDpNHM,Llama 3.2 3B Instruct,zero-shot,false,\u732b\u52c1,Gula,1
40,CrGk9SDpNHM,Llama 3.2 3B Instruct,zero-shot,false,\u670d\u4e00,Garam,1
40,CrGk9SDpNHM,Llama 3.2 3B Instruct,zero-shot,false,\u4e03\u5351,Perasa,1
40,CrGk9SDpNHM,Llama 3.2 3B Instruct,zero-shot,false,\u4f1e\u6b22,Asam Kasturi,1
40,CrGk9SDpNHM,Llama 3.2 3B Instruct,zero-shot,false,\u5341\u536c,Tomato,0
40,CrGk9SDpNHM,Llama 3.2 3B Instruct,zero-shot,false,\u516c\u751f,Kacang Bendi,1
41,DHKfyyITTE8,Phi-4-mini 3.8B Instruct,zero-shot,false,男王 樌的,Sotong,1
41,DHKfyyITTE8,Phi-4-mini 3.8B Instruct,zero-shot,false,簝现,Onion,1
41,DHKfyyITTE8,Phi-4-mini 3.8B Instruct,zero-shot,false,王峓,Ginger,0
41,DHKfyyITTE8,Phi-4-mini 3.8B Instruct,zero-shot,false,王伭,Garlic,0
41,DHKfyyITTE8,Phi-4-mini 3.8B Instruct,zero-shot,false,樌的,Chili Peppers,1
41,DHKfyyITTE8,Phi-4-mini 3.8B Instruct,zero-shot,false,不溜,Sesame Oil,1
41,DHKfyyITTE8,Phi-4-mini 3.8B Instruct,zero-shot,false,佈大,Asam Jawa,1
41,DHKfyyITTE8,Phi-4-mini 3.8B Instruct,zero-shot,false,王峓 ABC,ABC Soy Sauce,1
41,DHKfyyITTE8,Phi-4-mini 3.8B Instruct,zero-shot,false,王峓 ABC,ABC Sweet Soy Sauce,1
41,DHKfyyITTE8,Phi-4-mini 3.8B Instruct,zero-shot,false,王峓 ABC,ABC Chili Soy Sauce,1
41,DHKfyyITTE8,Phi-4-mini 3.8B Instruct,zero-shot,false,王峓 ABC,ABC Sweet Chili Sauce,1
42,DHm89ozTqeU,Phi-4-mini 3.8B Instruct,zero-shot,false,டின ுோ,Popiah skin,1
42,DHm89ozTqeU,Phi-4-mini 3.8B Instruct,zero-shot,false,ின௃கழ,Stick,1
42,DHm89ozTqeU,Phi-4-mini 3.8B Instruct,zero-shot,false,ின௃க஻ழ,Buttercup (Marjerin),1
42,DHm89ozTqeU,Phi-4-mini 3.8B Instruct,zero-shot,false,டபளோ,Vico (Milk Compound Coklat),1
45,DCIwgyWvR4-,Phi-4-mini 3.8B Instruct,zero-shot,false,\u0baa\u0bbf \u0b95\u0bb3,Banana,0
45,DCIwgyWvR4-,Phi-4-mini 3.8B Instruct,zero-shot,false,\u0c9f\u0bb4,Vanilla Ice Cream,0
45,DCIwgyWvR4-,Phi-4-mini 3.8B Instruct,zero-shot,false,\u0c9f\u0bb4,Vanilla Ice Cream,0
45,DCIwgyWvR4-,Phi-4-mini 3.8B Instruct,zero-shot,false,\u0c2e\u0b95\u0bb3,Coffee,1
46,C_9nDkNOgWS,Phi-4-mini 3.8B Instruct,zero-shot,false,盥涀,盥涀,1
46,C_9nDkNOgWS,Phi-4-mini 3.8B Instruct,zero-shot,false,王涀,王涀,1
46,C_9nDkNOgWS,Phi-4-mini 3.8B Instruct,zero-shot,false,生食,生食,1
46,C_9nDkNOgWS,Phi-4-mini 3.8B Instruct,zero-shot,false,猫涀,猫涀,1
46,C_9nDkNOgWS,Phi-4-mini 3.8B Instruct,zero-shot,false,机涀,机涀,1
46,C_9nDkNOgWS,Phi-4-mini 3.8B Instruct,zero-shot,false,猫涀,猫涀,1
46,C_9nDkNOgWS,Phi-4-mini 3.8B Instruct,zero-shot,false,猫涀,猫涀,1
46,C_9nDkNOgWS,Phi-4-mini 3.8B Instruct,zero-shot,false,猫涀,猫涀,1
47,C8f7YMXS75g,Phi-4-mini 3.8B Instruct,zero-shot,false,書夝 尾本,Enoki Mushroom,0
47,C8f7YMXS75g,Phi-4-mini 3.8B Instruct,zero-shot,false,盤深,Bestari Original Flour,1
47,C8f7YMXS75g,Phi-4-mini 3.8B Instruct,zero-shot,false,盤深,Corn Flour,0
47,C8f7YMXS75g,Phi-4-mini 3.8B Instruct,zero-shot,false,爺尺,Egg White (to taste),1
47,C8f7YMXS75g,Phi-4-mini 3.8B Instruct,zero-shot,false,爺尺,Water (to taste),1
48,C7kt-JZyx8J,Phi-4-mini 3.8B Instruct,zero-shot,false,\u65b0\u5c3a,Chicken breast,1
48,C7kt-JZyx8J,Phi-4-mini 3.8B Instruct,zero-shot,false,\u738b\u5c3a,Yogurt,1
48,C7kt-JZyx8J,Phi-4-mini 3.8B Instruct,zero-shot,false,\u65e5\u672c,Salt,0
48,C7kt-JZyx8J,Phi-4-mini 3.8B Instruct,zero-shot,false,\u7331\u674e,Black pepper,0
48,C7kt-JZyx8J,Phi-4-mini 3.8B Instruct,zero-shot,false,\u65d2\u4e09,Tepung jagung,1
48,C7kt-JZyx8J,Phi-4-mini 3.8B Instruct,zero-shot,false,\u738b\u732b,Cayenne pepper,1
48,C7kt-JZyx8J,Phi-4-mini 3.8B Instruct,zero-shot,false,\u673f\u4e09,Paprika,1
48,C7kt-JZyx8J,Phi-4-mini 3.8B Instruct,zero-shot,false,\u738b\u65e5,Garlic,0
48,C7kt-JZyx8J,Phi-4-mini 3.8B Instruct,zero-shot,false,\u732b\u4e09,Onion,1
48,C7kt-JZyx8J,Phi-4-mini 3.8B Instruct,zero-shot,false,\u738b\u732b,Cumin,1
49,C7F03BqSAng,Phi-4-mini 3.8B Instruct,zero-shot,false,Butter,Butter,0
49,C7F03BqSAng,Phi-4-mini 3.8B Instruct,zero-shot,false,Brown Sugar,Brown Sugar,0
49,C7F03BqSAng,Phi-4-mini 3.8B Instruct,zero-shot,false,White Sugar,White Sugar,1
49,C7F03BqSAng,Phi-4-mini 3.8B Instruct,zero-shot,false,Egg,Egg,0
49,C7F03BqSAng,Phi-4-mini 3.8B Instruct,zero-shot,false,All-Purpose Flour,All-Purpose Flour,1
49,C7F03BqSAng,Phi-4-mini 3.8B Instruct,zero-shot,false,Oat Flour,Oat Flour,1
49,C7F03BqSAng,Phi-4-mini 3.8B Instruct,zero-shot,false,Baking Soda,Baking Soda,0
49,C7F03BqSAng,Phi-4-mini 3.8B Instruct,zero-shot,false,Dark Chocolate Chips,Dark Chocolate Chips,1
50,C6uo2tySRev,Phi-4-mini 3.8B Instruct,zero-shot,false,Coklat coin,Coklat coin,0
50,C6uo2tySRev,Phi-4-mini 3.8B Instruct,zero-shot,false,Susu cair,Susu cair,0
50,C6uo2tySRev,Phi-4-mini 3.8B Instruct,zero-shot,false,Susu pekat,Susu pekat,0
50,C6uo2tySRev,Phi-4-mini 3.8B Instruct,zero-shot,false,Esen vanila,Esen vanila,1
50,C6uo2tySRev,Phi-4-mini 3.8B Instruct,zero-shot,false,Garam,Garam,0
50,C6uo2tySRev,Phi-4-mini 3.8B Instruct,zero-shot,false,Tepung jagung,Tepung jagung,0
51,DWArADckv2A,Phi-4-mini 3.8B Instruct,zero-shot,false,甪件王,Rice,1
51,DWArADckv2A,Phi-4-mini 3.8B Instruct,zero-shot,false,子穼,Coconut milk,0
51,DWArADckv2A,Phi-4-mini 3.8B Instruct,zero-shot,false,斤鵜,Kunyit powder,1
51,DWArADckv2A,Phi-4-mini 3.8B Instruct,zero-shot,false,癿任,Garam,1
51,DWArADckv2A,Phi-4-mini 3.8B Instruct,zero-shot,false,糓合,Pandan extract,1
51,DWArADckv2A,Phi-4-mini 3.8B Instruct,zero-shot,false,盽天,Oil,1
52,DV5BZafjOq4,Phi-4-mini 3.8B Instruct,zero-shot,false,盥渢覄程,pisang,1
52,DV5BZafjOq4,Phi-4-mini 3.8B Instruct,zero-shot,false,飽强,vanilla ice cream,0
52,DV5BZafjOq4,Phi-4-mini 3.8B Instruct,zero-shot,false,飽强纲发,coklat putih,1
52,DV5BZafjOq4,Phi-4-mini 3.8B Instruct,zero-shot,false,飽强纲发,milk compound coklat,1
52,DV5BZafjOq4,Phi-4-mini 3.8B Instruct,zero-shot,false,矶障,minyak,1
53,DV2cZqiGRUl,Phi-4-mini 3.8B Instruct,zero-shot,false,kway teow,rice noodles,1
53,DV2cZqiGRUl,Phi-4-mini 3.8B Instruct,zero-shot,false,kapah lemak manis,sweet soy sauce,0
53,DV2cZqiGRUl,Phi-4-mini 3.8B Instruct,zero-shot,false,bawang putih,garlic,0
53,DV2cZqiGRUl,Phi-4-mini 3.8B Instruct,zero-shot,false,cili padi,chili peppers,0
53,DV2cZqiGRUl,Phi-4-mini 3.8B Instruct,zero-shot,false,carrot,carrots,1
53,DV2cZqiGRUl,Phi-4-mini 3.8B Instruct,zero-shot,false,ikan,fish,1
53,DV2cZqiGRUl,Phi-4-mini 3.8B Instruct,zero-shot,false,udang,shrimp,0
53,DV2cZqiGRUl,Phi-4-mini 3.8B Instruct,zero-shot,false,sayur bok choy,bok choy,1
53,DV2cZqiGRUl,Phi-4-mini 3.8B Instruct,zero-shot,false,sotiung,squid,0
53,DV2cZqiGRUl,Phi-4-mini 3.8B Instruct,zero-shot,false,tomato,tomatoes,0
53,DV2cZqiGRUl,Phi-4-mini 3.8B Instruct,zero-shot,false,telur,eggs,0
53,DV2cZqiGRUl,Phi-4-mini 3.8B Instruct,zero-shot,false,minyak bijan,vegetable oil,0
54,DVxWajnjfAI,Phi-4-mini 3.8B Instruct,zero-shot,false,daging batang pinang,daging batang pinang,0
54,DVxWajnjfAI,Phi-4-mini 3.8B Instruct,zero-shot,false,sos tiram,sos tiram,1
54,DVxWajnjfAI,Phi-4-mini 3.8B Instruct,zero-shot,false,kapik pekat,kapik pekat,1
54,DVxWajnjfAI,Phi-4-mini 3.8B Instruct,zero-shot,false,Ajishio Flavoured Black Pepper,Ajishio Flavoured Black Pepper,1
54,DVxWajnjfAI,Phi-4-mini 3.8B Instruct,zero-shot,false,Ajishio Flavoured Pepper,Ajishio Flavoured Pepper,1
54,DVxWajnjfAI,Phi-4-mini 3.8B Instruct,zero-shot,false,kerisik,kerisik,0
54,DVxWajnjfAI,Phi-4-mini 3.8B Instruct,zero-shot,false,cili kering,cili kering,0
54,DVxWajnjfAI,Phi-4-mini 3.8B Instruct,zero-shot,false,bawang putih,bawang putih,0
54,DVxWajnjfAI,Phi-4-mini 3.8B Instruct,zero-shot,false,bawang putih,bawang putih,0
54,DVxWajnjfAI,Phi-4-mini 3.8B Instruct,zero-shot,false,bawang besar merah,bawang besar merah,0
54,DVxWajnjfAI,Phi-4-mini 3.8B Instruct,zero-shot,false,halia,halia,0
54,DVxWajnjfAI,Phi-4-mini 3.8B Instruct,zero-shot,false,lengkuas,lengkuas,0
54,DVxWajnjfAI,Phi-4-mini 3.8B Instruct,zero-shot,false,daun bay leaf,daun bay leaf,1
54,DVxWajnjfAI,Phi-4-mini 3.8B Instruct,zero-shot,false,minyak goreng,minyak goreng,1
55,DVU9gqREi88,Phi-4-mini 3.8B Instruct,zero-shot,false,பி் க஗ி,Potatoes,1
55,DVU9gqREi88,Phi-4-mini 3.8B Instruct,zero-shot,false,டழு் பி,Butter,0
55,DVU9gqREi88,Phi-4-mini 3.8B Instruct,zero-shot,false,ி௃் பி,Mashed Potatoes,1
55,DVU9gqREi88,Phi-4-mini 3.8B Instruct,zero-shot,false,நி க஗ி,Ground Beef,1
55,DVU9gqREi88,Phi-4-mini 3.8B Instruct,zero-shot,false,பி க஗ி,Sos Bolognese Pasta,1
55,DVU9gqREi88,Phi-4-mini 3.8B Instruct,zero-shot,false,ிை்,Parsley,1
55,DVU9gqREi88,Phi-4-mini 3.8B Instruct,zero-shot,false,க஗ி,Cheese (Mozzarella),1
55,DVU9gqREi88,Phi-4-mini 3.8B Instruct,zero-shot,false,பி க஗ி,Parmesan Cheese,0
56,DWDOV3Ukq2t,Phi-4-mini 3.8B Instruct,zero-shot,false,王岶,Water,0
56,DWDOV3Ukq2t,Phi-4-mini 3.8B Instruct,zero-shot,false,宣贷,Cocoa powder,0
56,DWDOV3Ukq2t,Phi-4-mini 3.8B Instruct,zero-shot,false,呜八,Milk,1
56,DWDOV3Ukq2t,Phi-4-mini 3.8B Instruct,zero-shot,false,仓八,Marjoram,1
56,DWDOV3Ukq2t,Phi-4-mini 3.8B Instruct,zero-shot,false,仓八,Sugar,0
56,DWDOV3Ukq2t,Phi-4-mini 3.8B Instruct,zero-shot,false,宣贷,Cocoa powder,0
56,DWDOV3Ukq2t,Phi-4-mini 3.8B Instruct,zero-shot,false,猶八,Gelatin,1
56,DWDOV3Ukq2t,Phi-4-mini 3.8B Instruct,zero-shot,false,瓹八,Biskut Marie,1
57,DVxNpsVgbBG,Phi-4-mini 3.8B Instruct,zero-shot,false,用ぞはきて,Chicken Breast,1
57,DVxNpsVgbBG,Phi-4-mini 3.8B Instruct,zero-shot,false,きてたる,Soy Sauce,1
57,DVxNpsVgbBG,Phi-4-mini 3.8B Instruct,zero-shot,false,局京はう,Sesame Oil,1
57,DVxNpsVgbBG,Phi-4-mini 3.8B Instruct,zero-shot,false,中にがり,Garlic Powder,0
57,DVxNpsVgbBG,Phi-4-mini 3.8B Instruct,zero-shot,false,广り,Black Pepper,1
57,DVxNpsVgbBG,Phi-4-mini 3.8B Instruct,zero-shot,false,北京,Madu,1
59,DVphyIijuJ_,Phi-4-mini 3.8B Instruct,zero-shot,false,Butter atau marjerin,Butter or margarine,1
59,DVphyIijuJ_,Phi-4-mini 3.8B Instruct,zero-shot,false,Tepung gandum,All-purpose flour,0
59,DVphyIijuJ_,Phi-4-mini 3.8B Instruct,zero-shot,false,Telur,Egg,0
59,DVphyIijuJ_,Phi-4-mini 3.8B Instruct,zero-shot,false,Cream cheese,Cream cheese,0
59,DVphyIijuJ_,Phi-4-mini 3.8B Instruct,zero-shot,false,Whipping cream,Whipping cream,0
59,DVphyIijuJ_,Phi-4-mini 3.8B Instruct,zero-shot,false,Gula icing,Icing sugar,0
59,DVphyIijuJ_,Phi-4-mini 3.8B Instruct,zero-shot,false,Esen vanila,Vanilla extract,0
59,DVphyIijuJ_,Phi-4-mini 3.8B Instruct,zero-shot,false,White chocolate,White chocolate,0
59,DVphyIijuJ_,Phi-4-mini 3.8B Instruct,zero-shot,false,Milk compound chocolate,Milk compound chocolate,0
60,DVkdLI3FtfP,Phi-4-mini 3.8B Instruct,zero-shot,false,னிுப ௴்ா,Potato,1
60,DVkdLI3FtfP,Phi-4-mini 3.8B Instruct,zero-shot,false,பிு ம௉ழஶ,Tofu,1
60,DVkdLI3FtfP,Phi-4-mini 3.8B Instruct,zero-shot,false,மி ஜ௃,Tempeh,1
60,DVkdLI3FtfP,Phi-4-mini 3.8B Instruct,zero-shot,false,பி ஜ௃ மழ,Scott Calorie Absorb Kitchen Towel,1
60,DVkdLI3FtfP,Phi-4-mini 3.8B Instruct,zero-shot,false,஖ழ கின,Hirisan Bawang Merah,1
60,DVkdLI3FtfP,Phi-4-mini 3.8B Instruct,zero-shot,false,கி த௃,Hirisan Bawang Putih,1
60,DVkdLI3FtfP,Phi-4-mini 3.8B Instruct,zero-shot,false,஖ழ ஢ு,Hirisan Halia,1
60,DVkdLI3FtfP,Phi-4-mini 3.8B Instruct,zero-shot,false,கி மழ,Udang Kering Tumbuk,1
60,DVkdLI3FtfP,Phi-4-mini 3.8B Instruct,zero-shot,false,கி மழ,Cili Boh atau Cili Giling,1
60,DVkdLI3FtfP,Phi-4-mini 3.8B Instruct,zero-shot,false,கி மழ,Pes Asam Jawa,1
60,DVkdLI3FtfP,Phi-4-mini 3.8B Instruct,zero-shot,false,ஜ௃ மழ,Sesame Oil,1
61,DSuE2wWEfXr,Phi-4-mini 3.8B Instruct,zero-shot,false,Puff Pastry,Puff Pastry,0
61,DSuE2wWEfXr,Phi-4-mini 3.8B Instruct,zero-shot,false,Sauce Tomato,Tomato Sauce,1
61,DSuE2wWEfXr,Phi-4-mini 3.8B Instruct,zero-shot,false,Sauce Chilli,Chili Sauce,1
61,DSuE2wWEfXr,Phi-4-mini 3.8B Instruct,zero-shot,false,Salami,Salami,1
61,DSuE2wWEfXr,Phi-4-mini 3.8B Instruct,zero-shot,false,Mozzarella Cheese,Perfect Italiano Mozzarella Cheese,0
62,DIxmuuyz0sC,Phi-4-mini 3.8B Instruct,zero-shot,false,\u0c4b\u0c46\u0c49\u0c44\u0ca8\u0c23\u0c22,Macaroni pasta,0
62,DIxmuuyz0sC,Phi-4-mini 3.8B Instruct,zero-shot,false,\u0c46\u0cc7\u0cd5\u0ca4,Cheese cheddar,1
62,DIxmuuyz0sC,Phi-4-mini 3.8B Instruct,zero-shot,false,\u0c46\u0cc7\u0cd5\u0ca4\u0ce3\u0cd5\u0ca4,Cheese mozzarella,1
62,DIxmuuyz0sC,Phi-4-mini 3.8B Instruct,zero-shot,false,\u0c23\u0ca8,Susu full cream,1
62,DIxmuuyz0sC,Phi-4-mini 3.8B Instruct,zero-shot,false,\u0c77\u0cd3\u0ca4\u0ce9,Whipping cream atau cooking cream,1
62,DIxmuuyz0sC,Phi-4-mini 3.8B Instruct,zero-shot,false,\u0c13\u0cd5\u0ca8,Sos pasta daripada Adabi (sos pasta perasa cendawan),1
62,DIxmuuyz0sC,Phi-4-mini 3.8B Instruct,zero-shot,false,\u0c4d\u0cd5\u0ca8,Parsley,1
62,DIxmuuyz0sC,Phi-4-mini 3.8B Instruct,zero-shot,false,\u0cd3\u0ca8\u0c4e\u0c2d,Lada putih,1
62,DIxmuuyz0sC,Phi-4-mini 3.8B Instruct,zero-shot,false,\u0c44\u0cd3\u0ca4,Italian herb,1
63,DE13y7pT_jx,Phi-4-mini 3.8B Instruct,zero-shot,false,\u76f8\u67b9 \u516c\u56db coklat,Dark Compound Chocolate,0
63,DE13y7pT_jx,Phi-4-mini 3.8B Instruct,zero-shot,false,\u65b0\u5c3a,Butter,0
63,DE13y7pT_jx,Phi-4-mini 3.8B Instruct,zero-shot,false,\u65b9\u5f2e coklat,Cocoa,1
63,DE13y7pT_jx,Phi-4-mini 3.8B Instruct,zero-shot,false,\u514b\u6c5f gandum,Flour,1
63,DE13y7pT_jx,Phi-4-mini 3.8B Instruct,zero-shot,false,\u516c\u56db coklat,Cocoa,1
63,DE13y7pT_jx,Phi-4-mini 3.8B Instruct,zero-shot,false,\u516c\u56db coklat,Cocoa,1
63,DE13y7pT_jx,Phi-4-mini 3.8B Instruct,zero-shot,false,\u65b9\u5f2e,Sugar,0
63,DE13y7pT_jx,Phi-4-mini 3.8B Instruct,zero-shot,false,\u65b9\u5f2e,Sugar,0
63,DE13y7pT_jx,Phi-4-mini 3.8B Instruct,zero-shot,false,\u65b9\u5f2e,Sugar,0
63,DE13y7pT_jx,Phi-4-mini 3.8B Instruct,zero-shot,false,\u65b9\u5f2e,Sugar,0
63,DE13y7pT_jx,Phi-4-mini 3.8B Instruct,zero-shot,false,\u5b66\u660e,Egg,0
63,DE13y7pT_jx,Phi-4-mini 3.8B Instruct,zero-shot,false,\u738b\u672c\u67d2,Baking Powder,1
63,DE13y7pT_jx,Phi-4-mini 3.8B Instruct,zero-shot,false,\u738b\u672c,Baking Soda,1
63,DE13y7pT_jx,Phi-4-mini 3.8B Instruct,zero-shot,false,\u738b\u672c,Salt,0
64,C67f7RfyFAV,Phi-4-mini 3.8B Instruct,zero-shot,false,butter,butter,1
64,C67f7RfyFAV,Phi-4-mini 3.8B Instruct,zero-shot,false,marjerin,marjerin,1
64,C67f7RfyFAV,Phi-4-mini 3.8B Instruct,zero-shot,false,gula icing,gula icing,0
64,C67f7RfyFAV,Phi-4-mini 3.8B Instruct,zero-shot,false,telur ayam,telur ayam,0
64,C67f7RfyFAV,Phi-4-mini 3.8B Instruct,zero-shot,false,esen vanila,esen vanila,0
64,C67f7RfyFAV,Phi-4-mini 3.8B Instruct,zero-shot,false,kopi,kopi,1
64,C67f7RfyFAV,Phi-4-mini 3.8B Instruct,zero-shot,false,Tosterm,Tosterm,1
65,C6I4GVsLgnf,Phi-4-mini 3.8B Instruct,zero-shot,false,Marjerin atau Butter,Butter or Margarine,1
65,C6I4GVsLgnf,Phi-4-mini 3.8B Instruct,zero-shot,false,Roti,Bread,0
65,C6I4GVsLgnf,Phi-4-mini 3.8B Instruct,zero-shot,false,Gula perang,Cane Sugar,0
65,C6I4GVsLgnf,Phi-4-mini 3.8B Instruct,zero-shot,false,Cheese,Cheddar Cheese,0
66,C3tobkQJ2nA,Phi-4-mini 3.8B Instruct,zero-shot,false,طلح مب,Sugar,0
66,C3tobkQJ2nA,Phi-4-mini 3.8B Instruct,zero-shot,false,本违子 清王,Full Cream Milk,0
